hapgroup,hapdup,location,bio,sex,temp,vial,block,age
A1,2,Bris,4,F,18,111,2,95
A1,2,Bris,4,F,18,111,2,95
A1,2,Bris,4,F,18,111,2,98
A1,2,Bris,4,F,18,111,2,107
A1,2,Bris,4,F,18,112,2,3
A1,2,Bris,4,F,18,112,2,5
A1,2,Bris,4,F,18,112,2,16
A1,2,Bris,4,F,18,112,2,53
A1,2,Bris,4,F,18,112,2,60
A1,2,Bris,4,F,18,112,2,60
A1,2,Bris,4,F,18,112,2,60
A1,2,Bris,4,F,18,112,2,60
A1,2,Bris,4,F,18,112,2,74
A1,2,Bris,4,F,18,112,2,74
A1,2,Bris,4,F,18,112,2,74
A1,2,Bris,4,F,18,112,2,74
A1,2,Bris,4,F,18,112,2,79
A1,2,Bris,4,F,18,112,2,81
A1,2,Bris,4,F,18,112,2,84
A1,2,Bris,4,F,18,112,2,84
A1,2,Bris,4,F,18,112,2,86
A1,2,Bris,4,F,18,112,2,91
A1,2,Bris,4,F,18,112,2,93
A1,2,Bris,4,F,18,112,2,107
B1,1,Bris,9,M,18,113,2,11
B1,1,Bris,9,M,18,113,2,16
B1,1,Bris,9,M,18,113,2,39
B1,1,Bris,9,M,18,113,2,39
B1,1,Bris,9,M,18,113,2,42
B1,1,Bris,9,M,18,113,2,44
B1,1,Bris,9,M,18,113,2,44
B1,1,Bris,9,M,18,113,2,44
B1,1,Bris,9,M,18,113,2,46
B1,1,Bris,9,M,18,113,2,49
B1,1,Bris,9,M,18,113,2,49
B1,1,Bris,9,M,18,113,2,49
B1,1,Bris,9,M,18,113,2,51
B1,1,Bris,9,M,18,113,2,51
B1,1,Bris,9,M,18,113,2,53
B1,1,Bris,9,M,18,113,2,63
B1,1,Bris,9,M,18,113,2,63
B1,1,Bris,9,M,18,113,2,63
B1,1,Bris,9,M,18,113,2,65
B1,1,Bris,9,M,18,113,2,72
B1,1,Bris,9,M,18,114,2,21
B1,1,Bris,9,M,18,114,2,37
B1,1,Bris,9,M,18,114,2,46
B1,1,Bris,9,M,18,114,2,49
B1,1,Bris,9,M,18,114,2,51
B1,1,Bris,9,M,18,114,2,51
B1,1,Bris,9,M,18,114,2,51
B1,1,Bris,9,M,18,114,2,53
B1,1,Bris,9,M,18,114,2,58
B1,1,Bris,9,M,18,114,2,58
B1,1,Bris,9,M,18,114,2,63
B1,1,Bris,9,M,18,114,2,63
B1,1,Bris,9,M,18,114,2,63
B1,1,Bris,9,M,18,114,2,65
B1,1,Bris,9,M,18,114,2,65
B1,1,Bris,9,M,18,114,2,65
B1,1,Bris,9,M,18,114,2,65
B1,1,Bris,9,M,18,114,2,70
B1,1,Bris,9,M,18,114,2,79
B1,1,Bris,9,M,18,114,2,79
B1,1,Bris,9,F,18,115,2,14
B1,1,Bris,9,F,18,115,2,21
B1,1,Bris,9,F,18,115,2,42
B1,1,Bris,9,F,18,115,2,44
B1,1,Bris,9,F,18,115,2,46
B1,1,Bris,9,F,18,115,2,46
B1,1,Bris,9,F,18,115,2,49
B1,1,Bris,9,F,18,115,2,49
B1,1,Bris,9,F,18,115,2,51
B1,1,Bris,9,F,18,115,2,51
B1,1,Bris,9,F,18,115,2,51
B1,1,Bris,9,F,18,115,2,51
B1,1,Bris,9,F,18,115,2,51
B1,1,Bris,9,F,18,115,2,63
B1,1,Bris,9,F,18,115,2,67
B1,1,Bris,9,F,18,115,2,67
B1,1,Bris,9,F,18,115,2,70
B1,1,Bris,9,F,18,115,2,74
B1,1,Bris,9,F,18,115,2,81
B1,1,Bris,9,F,18,116,2,7
B1,1,Bris,9,F,18,116,2,7
B1,1,Bris,9,F,18,116,2,44
B1,1,Bris,9,F,18,116,2,51
B1,1,Bris,9,F,18,116,2,51
B1,1,Bris,9,F,18,116,2,51
B1,1,Bris,9,F,18,116,2,53
B1,1,Bris,9,F,18,116,2,56
B1,1,Bris,9,F,18,116,2,58
B1,1,Bris,9,F,18,116,2,58
B1,1,Bris,9,F,18,116,2,63
B1,1,Bris,9,F,18,116,2,63
B1,1,Bris,9,F,18,116,2,63
B1,1,Bris,9,F,18,116,2,65
B1,1,Bris,9,F,18,116,2,65
B1,1,Bris,9,F,18,116,2,67
B1,1,Bris,9,F,18,116,2,70
B1,1,Bris,9,F,18,116,2,70
B1,1,Bris,9,F,18,116,2,74
B1,1,Bris,10,M,18,117,2,30
B1,1,Bris,10,M,18,117,2,39
B1,1,Bris,10,M,18,117,2,39
B1,1,Bris,10,M,18,117,2,39
B1,1,Bris,10,M,18,117,2,49
B1,1,Bris,10,M,18,117,2,51
B1,1,Bris,10,M,18,117,2,51
B1,1,Bris,10,M,18,117,2,51
B1,1,Bris,10,M,18,117,2,51
B1,1,Bris,10,M,18,117,2,51
B1,1,Bris,10,M,18,117,2,53
B1,1,Bris,10,M,18,117,2,56
B1,1,Bris,10,M,18,117,2,56
B1,1,Bris,10,M,18,117,2,58
B1,1,Bris,10,M,18,117,2,58
B1,1,Bris,10,M,18,117,2,60
B1,1,Bris,10,M,18,117,2,63
B1,1,Bris,10,M,18,117,2,77
B1,1,Bris,10,M,18,117,2,79
B1,1,Bris,10,M,18,117,2,84
B1,1,Bris,10,M,18,118,2,28
B1,1,Bris,10,M,18,118,2,44
B1,1,Bris,10,M,18,118,2,44
B1,1,Bris,10,M,18,118,2,46
B1,1,Bris,10,M,18,118,2,49
B1,1,Bris,10,M,18,118,2,51
B1,1,Bris,10,M,18,118,2,51
B1,1,Bris,10,M,18,118,2,51
B1,1,Bris,10,M,18,118,2,53
B1,1,Bris,10,M,18,118,2,56
B1,1,Bris,10,M,18,118,2,56
B1,1,Bris,10,M,18,118,2,58
B1,1,Bris,10,M,18,118,2,60
B1,1,Bris,10,M,18,118,2,63
B1,1,Bris,10,M,18,118,2,63
B1,1,Bris,10,M,18,118,2,63
B1,1,Bris,10,M,18,118,2,63
B1,1,Bris,10,M,18,118,2,77
B1,1,Bris,10,F,18,119,2,18
B1,1,Bris,10,F,18,119,2,30
B1,1,Bris,10,F,18,119,2,39
B1,1,Bris,10,F,18,119,2,39
B1,1,Bris,10,F,18,119,2,44
B1,1,Bris,10,F,18,119,2,46
B1,1,Bris,10,F,18,119,2,49
B1,1,Bris,10,F,18,119,2,53
B1,1,Bris,10,F,18,119,2,53
B1,1,Bris,10,F,18,119,2,56
B1,1,Bris,10,F,18,119,2,56
B1,1,Bris,10,F,18,119,2,58
B1,1,Bris,10,F,18,119,2,60
B1,1,Bris,10,F,18,119,2,63
B1,1,Bris,10,F,18,119,2,65
B1,1,Bris,10,F,18,119,2,70
B1,1,Bris,10,F,18,119,2,70
B1,1,Bris,10,F,18,119,2,77
B1,1,Bris,10,F,18,119,2,77
B1,1,Bris,10,F,18,119,2,79
B1,1,Bris,10,F,18,120,2,7
B1,1,Bris,10,F,18,120,2,14
B1,1,Bris,10,F,18,120,2,42
B1,1,Bris,10,F,18,120,2,44
B1,1,Bris,10,F,18,120,2,51
B1,1,Bris,10,F,18,120,2,51
B1,1,Bris,10,F,18,120,2,51
B1,1,Bris,10,F,18,120,2,53
B1,1,Bris,10,F,18,120,2,56
B1,1,Bris,10,F,18,120,2,58
B1,1,Bris,10,F,18,120,2,58
B1,1,Bris,10,F,18,120,2,60
B1,1,Bris,10,F,18,120,2,63
B1,1,Bris,10,F,18,120,2,65
B1,1,Bris,10,F,18,120,2,70
B1,1,Bris,10,F,18,120,2,70
B1,1,Bris,10,F,18,120,2,72
B1,1,Bris,10,F,18,120,2,74
B1,1,Bris,10,F,18,120,2,77
B1,1,Bris,10,F,18,120,2,79
B1,2,Bris,11,M,18,121,2,42
B1,2,Bris,11,M,18,121,2,44
B1,2,Bris,11,M,18,121,2,44
B1,2,Bris,11,M,18,121,2,49
B1,2,Bris,11,M,18,121,2,56
B1,2,Bris,11,M,18,121,2,58
B1,2,Bris,11,M,18,121,2,58
B1,2,Bris,11,M,18,121,2,58
B1,2,Bris,11,M,18,121,2,60
B1,2,Bris,11,M,18,121,2,63
B1,2,Bris,11,M,18,121,2,65
B1,2,Bris,11,M,18,121,2,74
B1,2,Bris,11,M,18,121,2,74
B1,2,Bris,11,M,18,121,2,79
B1,2,Bris,11,M,18,121,2,79
B1,2,Bris,11,M,18,121,2,93
B1,2,Bris,11,M,18,122,2,9
B1,2,Bris,11,M,18,122,2,35
B1,2,Bris,11,M,18,122,2,51
B1,2,Bris,11,M,18,122,2,51
B1,2,Bris,11,M,18,122,2,51
B1,2,Bris,11,M,18,122,2,56
B1,2,Bris,11,M,18,122,2,58
B1,2,Bris,11,M,18,122,2,58
B1,2,Bris,11,M,18,122,2,58
B1,2,Bris,11,M,18,122,2,58
B1,2,Bris,11,M,18,122,2,63
B1,2,Bris,11,M,18,122,2,65
B1,2,Bris,11,M,18,122,2,65
B1,2,Bris,11,M,18,122,2,65
B1,2,Bris,11,M,18,122,2,70
B1,2,Bris,11,M,18,122,2,70
B1,2,Bris,11,M,18,122,2,70
B1,2,Bris,11,M,18,122,2,72
B1,2,Bris,11,M,18,122,2,91
B1,2,Bris,11,M,18,122,2,98
B1,2,Bris,11,F,18,123,2,9
B1,2,Bris,11,F,18,123,2,14
B1,2,Bris,11,F,18,123,2,28
B1,2,Bris,11,F,18,123,2,30
B1,2,Bris,11,F,18,123,2,35
B1,2,Bris,11,F,18,123,2,37
B1,2,Bris,11,F,18,123,2,39
B1,2,Bris,11,F,18,123,2,44
B1,2,Bris,11,F,18,123,2,44
B1,2,Bris,11,F,18,123,2,46
B1,2,Bris,11,F,18,123,2,49
B1,2,Bris,11,F,18,123,2,49
B1,2,Bris,11,F,18,123,2,51
B1,2,Bris,11,F,18,123,2,53
B1,2,Bris,11,F,18,123,2,63
B1,2,Bris,11,F,18,123,2,72
B1,2,Bris,11,F,18,123,2,74
B1,2,Bris,11,F,18,123,2,79
B1,2,Bris,11,F,18,123,2,79
B1,2,Bris,11,F,18,123,2,81
B1,2,Bris,11,F,18,124,2,5
B1,2,Bris,11,F,18,124,2,9
B1,2,Bris,11,F,18,124,2,46
B1,2,Bris,11,F,18,124,2,49
B1,2,Bris,11,F,18,124,2,49
B1,2,Bris,11,F,18,124,2,56
B1,2,Bris,11,F,18,124,2,56
B1,2,Bris,11,F,18,124,2,56
B1,2,Bris,11,F,18,124,2,56
B1,2,Bris,11,F,18,124,2,56
B1,2,Bris,11,F,18,124,2,56
B1,2,Bris,11,F,18,124,2,56
B1,2,Bris,11,F,18,124,2,58
B1,2,Bris,11,F,18,124,2,63
B1,2,Bris,11,F,18,124,2,63
B1,2,Bris,11,F,18,124,2,63
B1,2,Bris,11,F,18,124,2,65
B1,2,Bris,11,F,18,124,2,70
B1,2,Bris,11,F,18,124,2,112
B1,2,Bris,12,M,18,125,2,23
B1,2,Bris,12,M,18,125,2,30
B1,2,Bris,12,M,18,125,2,32
B1,2,Bris,12,M,18,125,2,35
B1,2,Bris,12,M,18,125,2,37
B1,2,Bris,12,M,18,125,2,42
B1,2,Bris,12,M,18,125,2,42
B1,2,Bris,12,M,18,125,2,42
B1,2,Bris,12,M,18,125,2,44
B1,2,Bris,12,M,18,125,2,46
B1,2,Bris,12,M,18,125,2,49
B1,2,Bris,12,M,18,125,2,58
B1,2,Bris,12,M,18,125,2,60
B1,2,Bris,12,M,18,125,2,65
B1,2,Bris,12,M,18,125,2,65
B1,2,Bris,12,M,18,125,2,70
B1,2,Bris,12,M,18,125,2,74
B1,2,Bris,12,M,18,125,2,74
B1,2,Bris,12,M,18,125,2,84
B1,2,Bris,12,M,18,126,2,28
B1,2,Bris,12,M,18,126,2,30
B1,2,Bris,12,M,18,126,2,30
B1,2,Bris,12,M,18,126,2,30
B1,2,Bris,12,M,18,126,2,35
B1,2,Bris,12,M,18,126,2,39
B1,2,Bris,12,M,18,126,2,44
B1,2,Bris,12,M,18,126,2,49
B1,2,Bris,12,M,18,126,2,49
B1,2,Bris,12,M,18,126,2,49
B1,2,Bris,12,M,18,126,2,51
B1,2,Bris,12,M,18,126,2,53
B1,2,Bris,12,M,18,126,2,53
B1,2,Bris,12,M,18,126,2,53
B1,2,Bris,12,M,18,126,2,63
B1,2,Bris,12,M,18,126,2,67
B1,2,Bris,12,M,18,126,2,72
B1,2,Bris,12,M,18,126,2,72
B1,2,Bris,12,F,18,127,2,11
B1,2,Bris,12,F,18,127,2,14
B1,2,Bris,12,F,18,127,2,37
B1,2,Bris,12,F,18,127,2,37
B1,2,Bris,12,F,18,127,2,42
B1,2,Bris,12,F,18,127,2,44
B1,2,Bris,12,F,18,127,2,44
B1,2,Bris,12,F,18,127,2,49
B1,2,Bris,12,F,18,127,2,49
B1,2,Bris,12,F,18,127,2,49
B1,2,Bris,12,F,18,127,2,53
B1,2,Bris,12,F,18,127,2,56
B1,2,Bris,12,F,18,127,2,56
B1,2,Bris,12,F,18,127,2,56
B1,2,Bris,12,F,18,127,2,58
B1,2,Bris,12,F,18,127,2,58
B1,2,Bris,12,F,18,127,2,67
B1,2,Bris,12,F,18,127,2,67
B1,2,Bris,12,F,18,127,2,70
B1,2,Bris,12,F,18,128,2,5
B1,2,Bris,12,F,18,128,2,14
B1,2,Bris,12,F,18,128,2,28
B1,2,Bris,12,F,18,128,2,39
B1,2,Bris,12,F,18,128,2,44
B1,2,Bris,12,F,18,128,2,46
B1,2,Bris,12,F,18,128,2,46
B1,2,Bris,12,F,18,128,2,46
B1,2,Bris,12,F,18,128,2,46
B1,2,Bris,12,F,18,128,2,53
B1,2,Bris,12,F,18,128,2,53
B1,2,Bris,12,F,18,128,2,56
B1,2,Bris,12,F,18,128,2,56
B1,2,Bris,12,F,18,128,2,58
B1,2,Bris,12,F,18,128,2,58
B1,2,Bris,12,F,18,128,2,60
B1,2,Bris,12,F,18,128,2,65
B1,2,Bris,12,F,18,128,2,65
B1,2,Bris,12,F,18,128,2,72
B1,2,Bris,12,F,18,128,2,72
B1,2,Bris,12,F,18,128,2,74
B1,2,Bris,12,F,18,128,2,74
A1,3,Mel,5,M,28,129,1,3
A1,3,Mel,5,M,28,129,1,32
A1,3,Mel,5,M,28,129,1,32
A1,3,Mel,5,M,28,129,1,36
A1,3,Mel,5,M,28,129,1,36
A1,3,Mel,5,M,28,129,1,39
A1,3,Mel,5,M,28,129,1,39
A1,3,Mel,5,M,28,129,1,39
A1,3,Mel,5,M,28,129,1,39
A1,3,Mel,5,M,28,129,1,39
A1,3,Mel,5,M,28,129,1,39
A1,3,Mel,5,M,28,129,1,39
A1,3,Mel,5,M,28,129,1,39
A1,3,Mel,5,M,28,129,1,39
A1,3,Mel,5,M,28,129,1,39
A1,3,Mel,5,M,28,129,1,39
A1,3,Mel,5,M,28,129,1,43
A1,3,Mel,5,M,28,130,1,9
A1,3,Mel,5,M,28,130,1,25
A1,3,Mel,5,M,28,130,1,25
A1,3,Mel,5,M,28,130,1,32
A1,3,Mel,5,M,28,130,1,32
A1,3,Mel,5,M,28,130,1,32
A1,3,Mel,5,M,28,130,1,32
A1,3,Mel,5,M,28,130,1,32
A1,3,Mel,5,M,28,130,1,32
A1,3,Mel,5,M,28,130,1,32
A1,3,Mel,5,M,28,130,1,32
A1,3,Mel,5,M,28,130,1,32
A1,3,Mel,5,M,28,130,1,32
A1,3,Mel,5,M,28,130,1,32
A1,3,Mel,5,M,28,130,1,36
A1,3,Mel,5,M,28,130,1,39
A1,3,Mel,5,M,28,130,1,39
A1,3,Mel,5,M,28,130,1,41
A1,3,Mel,5,M,28,130,1,41
A1,3,Mel,5,M,28,130,1,43
A1,3,Mel,5,F,28,131,1,3
A1,3,Mel,5,F,28,131,1,3
A1,3,Mel,5,F,28,131,1,3
A1,3,Mel,5,F,28,131,1,3
A1,3,Mel,5,F,28,131,1,3
A1,3,Mel,5,F,28,131,1,5
A1,3,Mel,5,F,28,131,1,32
A1,3,Mel,5,F,28,131,1,34
A1,3,Mel,5,F,28,131,1,34
A1,3,Mel,5,F,28,131,1,39
A1,3,Mel,5,F,28,131,1,39
A1,3,Mel,5,F,28,131,1,39
A1,3,Mel,5,F,28,131,1,39
A1,3,Mel,5,F,28,131,1,39
A1,3,Mel,5,F,28,131,1,39
A1,3,Mel,5,F,28,131,1,41
A1,3,Mel,5,F,28,131,1,41
A1,3,Mel,5,F,28,131,1,41
A1,3,Mel,5,F,28,131,1,41
A1,3,Mel,5,F,28,131,1,43
A1,3,Mel,5,F,28,132,1,3
A1,3,Mel,5,F,28,132,1,11
A1,3,Mel,5,F,28,132,1,15
A1,3,Mel,5,F,28,132,1,18
A1,3,Mel,5,F,28,132,1,32
A1,3,Mel,5,F,28,132,1,39
A1,3,Mel,5,F,28,132,1,39
A1,3,Mel,5,F,28,132,1,39
A1,3,Mel,5,F,28,132,1,39
A1,3,Mel,5,F,28,132,1,39
A1,3,Mel,5,F,28,132,1,39
A1,3,Mel,5,F,28,132,1,39
A1,3,Mel,5,F,28,132,1,39
A1,3,Mel,5,F,28,132,1,39
A1,3,Mel,5,F,28,132,1,39
A1,3,Mel,5,F,28,132,1,39
A1,3,Mel,5,F,28,132,1,39
A1,3,Mel,5,F,28,132,1,39
A1,3,Mel,5,F,28,132,1,39
A1,3,Mel,5,F,28,132,1,41
A1,3,Mel,5,F,28,132,1,41
A1,3,Mel,6,M,28,133,1,32
A1,3,Mel,6,M,28,133,1,32
A1,3,Mel,6,M,28,133,1,32
A1,3,Mel,6,M,28,133,1,32
A1,3,Mel,6,M,28,133,1,34
A1,3,Mel,6,M,28,133,1,34
A1,3,Mel,6,M,28,133,1,36
A1,3,Mel,6,M,28,133,1,39
A1,3,Mel,6,M,28,133,1,39
A1,3,Mel,6,M,28,133,1,39
A1,3,Mel,6,M,28,133,1,39
A1,3,Mel,6,M,28,133,1,39
A1,3,Mel,6,M,28,133,1,39
A1,3,Mel,6,M,28,133,1,39
A1,3,Mel,6,M,28,133,1,39
A1,3,Mel,6,M,28,133,1,39
A1,3,Mel,6,M,28,133,1,39
A1,3,Mel,6,M,28,133,1,39
A1,3,Mel,6,M,28,134,1,25
A1,3,Mel,6,M,28,134,1,32
A1,3,Mel,6,M,28,134,1,32
A1,3,Mel,6,M,28,134,1,32
A1,3,Mel,6,M,28,134,1,32
A1,3,Mel,6,M,28,134,1,32
A1,3,Mel,6,M,28,134,1,34
A1,3,Mel,6,M,28,134,1,39
A1,3,Mel,6,M,28,134,1,39
A1,3,Mel,6,M,28,134,1,39
A1,3,Mel,6,M,28,134,1,39
A1,3,Mel,6,M,28,134,1,39
A1,3,Mel,6,M,28,134,1,39
A1,3,Mel,6,M,28,134,1,39
A1,3,Mel,6,M,28,134,1,39
A1,3,Mel,6,M,28,134,1,39
A1,3,Mel,6,M,28,134,1,39
A1,3,Mel,6,M,28,134,1,39
A1,3,Mel,6,M,28,134,1,43
A1,3,Mel,6,M,28,134,1,43
A1,3,Mel,6,F,28,135,1,3
A1,3,Mel,6,F,28,135,1,32
A1,3,Mel,6,F,28,135,1,32
A1,3,Mel,6,F,28,135,1,32
A1,3,Mel,6,F,28,135,1,32
A1,3,Mel,6,F,28,135,1,32
A1,3,Mel,6,F,28,135,1,32
A1,3,Mel,6,F,28,135,1,32
A1,3,Mel,6,F,28,135,1,32
A1,3,Mel,6,F,28,135,1,32
A1,3,Mel,6,F,28,135,1,32
A1,3,Mel,6,F,28,135,1,36
A1,3,Mel,6,F,28,135,1,36
A1,3,Mel,6,F,28,135,1,39
A1,3,Mel,6,F,28,135,1,39
A1,3,Mel,6,F,28,135,1,39
A1,3,Mel,6,F,28,135,1,39
A1,3,Mel,6,F,28,135,1,39
A1,3,Mel,6,F,28,135,1,39
A1,3,Mel,6,F,28,135,1,46
A1,3,Mel,6,F,28,136,1,18
A1,3,Mel,6,F,28,136,1,27
A1,3,Mel,6,F,28,136,1,29
A1,3,Mel,6,F,28,136,1,32
A1,3,Mel,6,F,28,136,1,32
A1,3,Mel,6,F,28,136,1,32
A1,3,Mel,6,F,28,136,1,34
A1,3,Mel,6,F,28,136,1,36
A1,3,Mel,6,F,28,136,1,36
A1,3,Mel,6,F,28,136,1,39
A1,3,Mel,6,F,28,136,1,39
A1,3,Mel,6,F,28,136,1,39
A1,3,Mel,6,F,28,136,1,39
A1,3,Mel,6,F,28,136,1,39
A1,3,Mel,6,F,28,136,1,39
A1,3,Mel,6,F,28,136,1,39
A1,3,Mel,6,F,28,136,1,39
A1,3,Mel,6,F,28,136,1,41
A1,3,Mel,6,F,28,136,1,41
A1,4,Mel,7,M,28,137,1,25
A1,4,Mel,7,M,28,137,1,25
A1,4,Mel,7,M,28,137,1,27
A1,4,Mel,7,M,28,137,1,32
A1,4,Mel,7,M,28,137,1,32
A1,4,Mel,7,M,28,137,1,32
A1,4,Mel,7,M,28,137,1,32
A1,4,Mel,7,M,28,137,1,32
A1,4,Mel,7,M,28,137,1,32
A1,4,Mel,7,M,28,137,1,32
A1,4,Mel,7,M,28,137,1,32
A1,4,Mel,7,M,28,137,1,32
A1,4,Mel,7,M,28,137,1,32
A1,4,Mel,7,M,28,137,1,32
A1,4,Mel,7,M,28,137,1,34
A1,4,Mel,7,M,28,137,1,34
A1,4,Mel,7,M,28,137,1,36
A1,4,Mel,7,M,28,137,1,39
A1,4,Mel,7,M,28,137,1,39
A1,4,Mel,7,M,28,137,1,39
A1,4,Mel,7,M,28,138,1,13
A1,4,Mel,7,M,28,138,1,18
A1,4,Mel,7,M,28,138,1,18
A1,4,Mel,7,M,28,138,1,20
A1,4,Mel,7,M,28,138,1,25
A1,4,Mel,7,M,28,138,1,25
A1,4,Mel,7,M,28,138,1,25
A1,4,Mel,7,M,28,138,1,25
A1,4,Mel,7,M,28,138,1,25
A1,4,Mel,7,M,28,138,1,25
A1,4,Mel,7,M,28,138,1,25
A1,4,Mel,7,M,28,138,1,27
A1,4,Mel,7,M,28,138,1,29
A1,4,Mel,7,M,28,138,1,29
A1,4,Mel,7,M,28,138,1,32
A1,4,Mel,7,M,28,138,1,32
A1,4,Mel,7,M,28,138,1,32
A1,4,Mel,7,M,28,138,1,32
A1,4,Mel,7,M,28,138,1,32
A1,4,Mel,7,M,28,138,1,32
A1,4,Mel,7,F,28,139,1,32
A1,4,Mel,7,F,28,139,1,32
A1,4,Mel,7,F,28,139,1,34
A1,4,Mel,7,F,28,139,1,34
A1,4,Mel,7,F,28,139,1,34
A1,4,Mel,7,F,28,139,1,34
A1,4,Mel,7,F,28,139,1,34
A1,4,Mel,7,F,28,139,1,34
A1,4,Mel,7,F,28,139,1,39
A1,4,Mel,7,F,28,139,1,39
A1,4,Mel,7,F,28,139,1,39
A1,4,Mel,7,F,28,139,1,39
A1,4,Mel,7,F,28,139,1,39
A1,4,Mel,7,F,28,139,1,39
A1,4,Mel,7,F,28,139,1,39
A1,4,Mel,7,F,28,139,1,39
A1,4,Mel,7,F,28,139,1,39
A1,4,Mel,7,F,28,139,1,39
A1,4,Mel,7,F,28,139,1,39
A1,4,Mel,7,F,28,139,1,39
A1,4,Mel,7,F,28,140,1,3
A1,4,Mel,7,F,28,140,1,20
A1,4,Mel,7,F,28,140,1,25
A1,4,Mel,7,F,28,140,1,29
A1,4,Mel,7,F,28,140,1,29
A1,4,Mel,7,F,28,140,1,34
A1,4,Mel,7,F,28,140,1,36
A1,4,Mel,7,F,28,140,1,36
A1,4,Mel,7,F,28,140,1,39
A1,4,Mel,7,F,28,140,1,39
A1,4,Mel,7,F,28,140,1,39
A1,4,Mel,7,F,28,140,1,39
A1,4,Mel,7,F,28,140,1,39
A1,4,Mel,7,F,28,140,1,39
A1,4,Mel,7,F,28,140,1,39
A1,4,Mel,7,F,28,140,1,39
A1,4,Mel,7,F,28,140,1,39
A1,4,Mel,7,F,28,140,1,39
A1,4,Mel,7,F,28,140,1,39
A1,4,Mel,7,F,28,140,1,39
A1,4,Mel,7,F,28,140,1,39
A1,4,Mel,8,M,28,141,1,3
A1,4,Mel,8,M,28,141,1,3
A1,4,Mel,8,M,28,141,1,11
A1,4,Mel,8,M,28,141,1,25
A1,4,Mel,8,M,28,141,1,25
A1,4,Mel,8,M,28,141,1,25
A1,4,Mel,8,M,28,141,1,25
A1,4,Mel,8,M,28,141,1,27
A1,4,Mel,8,M,28,141,1,27
A1,4,Mel,8,M,28,141,1,32
A1,4,Mel,8,M,28,141,1,32
A1,4,Mel,8,M,28,141,1,32
A1,4,Mel,8,M,28,141,1,32
A1,4,Mel,8,M,28,141,1,34
A1,4,Mel,8,M,28,141,1,34
A1,4,Mel,8,M,28,141,1,34
A1,4,Mel,8,M,28,141,1,36
A1,4,Mel,8,M,28,141,1,36
A1,4,Mel,8,M,28,141,1,39
A1,4,Mel,8,M,28,142,1,9
A1,4,Mel,8,M,28,142,1,18
A1,4,Mel,8,M,28,142,1,25
A1,4,Mel,8,M,28,142,1,25
A1,4,Mel,8,M,28,142,1,25
A1,4,Mel,8,M,28,142,1,25
A1,4,Mel,8,M,28,142,1,32
A1,4,Mel,8,M,28,142,1,32
A1,4,Mel,8,M,28,142,1,32
A1,4,Mel,8,M,28,142,1,32
A1,4,Mel,8,M,28,142,1,32
A1,4,Mel,8,M,28,142,1,32
A1,4,Mel,8,M,28,142,1,32
A1,4,Mel,8,M,28,142,1,32
A1,4,Mel,8,M,28,142,1,32
A1,4,Mel,8,M,28,142,1,32
A1,4,Mel,8,M,28,142,1,32
A1,4,Mel,8,M,28,142,1,32
A1,4,Mel,8,M,28,142,1,32
A1,4,Mel,8,M,28,142,1,32
A1,4,Mel,8,F,28,143,1,3
A1,4,Mel,8,F,28,143,1,3
A1,4,Mel,8,F,28,143,1,32
A1,4,Mel,8,F,28,143,1,32
A1,4,Mel,8,F,28,143,1,32
A1,4,Mel,8,F,28,143,1,32
A1,4,Mel,8,F,28,143,1,36
A1,4,Mel,8,F,28,143,1,36
A1,4,Mel,8,F,28,143,1,36
A1,4,Mel,8,F,28,143,1,36
A1,4,Mel,8,F,28,143,1,39
A1,4,Mel,8,F,28,143,1,39
A1,4,Mel,8,F,28,143,1,39
A1,4,Mel,8,F,28,143,1,39
A1,4,Mel,8,F,28,143,1,39
A1,4,Mel,8,F,28,143,1,39
A1,4,Mel,8,F,28,143,1,39
A1,4,Mel,8,F,28,143,1,39
A1,4,Mel,8,F,28,143,1,39
A1,4,Mel,8,F,28,143,1,39
A1,4,Mel,8,F,28,143,1,39
A1,4,Mel,8,F,28,144,1,3
A1,4,Mel,8,F,28,144,1,27
A1,4,Mel,8,F,28,144,1,32
A1,4,Mel,8,F,28,144,1,32
A1,4,Mel,8,F,28,144,1,32
A1,4,Mel,8,F,28,144,1,32
A1,4,Mel,8,F,28,144,1,34
A1,4,Mel,8,F,28,144,1,36
A1,4,Mel,8,F,28,144,1,39
A1,4,Mel,8,F,28,144,1,39
A1,4,Mel,8,F,28,144,1,39
A1,4,Mel,8,F,28,144,1,39
A1,4,Mel,8,F,28,144,1,39
A1,4,Mel,8,F,28,144,1,39
B1,3,Mel,13,M,28,145,1,22
B1,3,Mel,13,M,28,145,1,25
B1,3,Mel,13,M,28,145,1,25
B1,3,Mel,13,M,28,145,1,27
B1,3,Mel,13,M,28,145,1,27
B1,3,Mel,13,M,28,145,1,27
B1,3,Mel,13,M,28,145,1,29
B1,3,Mel,13,M,28,145,1,29
B1,3,Mel,13,M,28,145,1,29
B1,3,Mel,13,M,28,145,1,32
B1,3,Mel,13,M,28,145,1,32
B1,3,Mel,13,M,28,145,1,32
B1,3,Mel,13,M,28,145,1,32
B1,3,Mel,13,M,28,145,1,32
B1,3,Mel,13,M,28,145,1,32
B1,3,Mel,13,M,28,145,1,32
B1,3,Mel,13,M,28,145,1,32
B1,3,Mel,13,M,28,145,1,32
B1,3,Mel,13,M,28,145,1,32
B1,3,Mel,13,M,28,145,1,32
B1,3,Mel,13,M,28,146,1,3
B1,3,Mel,13,M,28,146,1,11
